6.000000000000000000e+00,5.000000000000000000e+00,7.224267768337322426e-01,2.440238616315063780e+01
8.000000000000000000e+00,2.800000000000000000e+01,4.409843497441274796e-01,3.135505058872901145e+02
1.000000000000000000e+00,1.900000000000000000e+01,4.670884735911586816e-01,1.580548639470329988e+02
8.000000000000000000e+00,1.800000000000000000e+01,1.927868158683111455e-01,2.048897207751445038e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.210898574211695111e-01,0.000000000000000000e+00
1.500000000000000000e+01,2.000000000000000000e+01,7.169506914869975267e-01,4.895095855032063810e+02
1.000000000000000000e+00,5.000000000000000000e+00,2.491265105989686202e-01,2.433130343907238924e+00
1.000000000000000000e+01,2.800000000000000000e+01,8.994813029132811000e-01,1.445399293982623476e+03
1.000000000000000000e+01,3.000000000000000000e+00,9.591458218253676726e-01,1.425621214667516057e+01
1.000000000000000000e+00,2.700000000000000000e+01,1.972214509427148155e-01,5.632626407648777445e+01
8.000000000000000000e+00,0.000000000000000000e+00,2.971179688291203380e-02,-7.130831251898888112e-01
5.000000000000000000e+00,4.000000000000000000e+00,2.048707847219892741e-01,-1.557979651985141656e+00
1.800000000000000000e+01,1.100000000000000000e+01,4.832689624615630342e-01,5.276995952500459452e+01
8.000000000000000000e+00,9.000000000000000000e+00,1.790225795211652926e-01,1.308510393322384058e+00
5.000000000000000000e+00,2.800000000000000000e+01,3.708977744716408509e-01,2.172818684544147914e+02
1.500000000000000000e+01,1.000000000000000000e+00,4.523248282992923253e-01,-1.855725213878039526e+01
1.100000000000000000e+01,1.200000000000000000e+01,5.769928582347153556e-01,1.021966769111153468e+02
7.000000000000000000e+00,1.200000000000000000e+01,4.871352266571601364e-01,6.782296393896702114e+01
7.000000000000000000e+00,1.500000000000000000e+01,9.875150166918683636e-01,5.192119698184574190e+02
1.400000000000000000e+01,9.000000000000000000e+00,2.179886750418513763e-02,-8.372663682122378770e-01
1.100000000000000000e+01,1.000000000000000000e+01,9.978115657675518113e-01,2.754771984866060848e+02
1.700000000000000000e+01,2.300000000000000000e+01,6.121427177437055445e-01,4.549212123817400197e+02
1.400000000000000000e+01,1.600000000000000000e+01,3.713944071703899619e-01,6.649858045908172244e+01
5.000000000000000000e+00,1.500000000000000000e+01,1.919477089964287675e-01,1.423095770570666829e+01
8.000000000000000000e+00,8.000000000000000000e+00,5.412530117716435329e-01,3.465615655787927807e+01
3.000000000000000000e+00,6.000000000000000000e+00,7.208029347800628539e-01,3.766183439416178658e+01
9.000000000000000000e+00,4.000000000000000000e+00,7.131814718255427010e-01,1.007897176724270949e+01
1.500000000000000000e+01,2.200000000000000000e+01,2.287434005644156665e-01,4.430539641477817980e+01
0.000000000000000000e+00,2.700000000000000000e+01,3.691837880822217421e-01,1.987205439600331829e+02
1.000000000000000000e+01,0.000000000000000000e+00,8.380236333330562948e-01,-2.514070899999168773e+01
0.000000000000000000e+00,1.100000000000000000e+01,6.392227001413464116e-02,9.888256981099046161e-01
1.700000000000000000e+01,6.000000000000000000e+00,3.218904156661372973e-03,-1.634146933022427861e-01
6.000000000000000000e+00,2.700000000000000000e+01,6.157975859855391310e-01,5.796283209120069841e+02
9.000000000000000000e+00,7.000000000000000000e+00,7.978151162313947831e-01,7.282930749939039572e+01
1.600000000000000000e+01,2.100000000000000000e+01,4.597733331417145353e-01,1.970347721790916182e+02
1.000000000000000000e+00,1.300000000000000000e+01,7.893405362136318715e-01,2.146192144572424922e+02
1.300000000000000000e+01,2.400000000000000000e+01,8.972318865280980438e-01,1.117752598797177825e+03
1.700000000000000000e+01,1.400000000000000000e+01,7.979898468826620572e-01,3.298630802893691225e+02
1.200000000000000000e+01,1.100000000000000000e+01,4.952121444068224854e-01,5.754977592338006787e+01
1.400000000000000000e+01,1.100000000000000000e+01,1.991456900092903881e-01,2.449640128214927159e+00
1.000000000000000000e+00,2.600000000000000000e+01,4.848678705010628365e-01,3.193601037396987863e+02
1.600000000000000000e+01,1.300000000000000000e+01,5.075721452194165151e-01,8.991453637368971386e+01
1.200000000000000000e+01,2.200000000000000000e+01,7.328037310102146762e-01,5.973247044233664838e+02
1.500000000000000000e+01,1.100000000000000000e+01,7.791205269243350884e-02,-1.958996167937241406e+00
1.200000000000000000e+01,1.100000000000000000e+01,8.737462622944273116e-01,2.413459213169210500e+02
8.000000000000000000e+00,1.800000000000000000e+01,7.148458459874263982e-01,3.665763583699886112e+02
6.000000000000000000e+00,7.000000000000000000e+00,9.165887032932555911e-01,9.817705951349981319e+01
1.200000000000000000e+01,0.000000000000000000e+00,7.845130817911348808e-01,-2.824247094448085704e+01
5.000000000000000000e+00,1.200000000000000000e+01,1.010321002107323896e-01,1.486151275960584828e+00
1.300000000000000000e+01,1.100000000000000000e+01,6.109805646089222497e-01,9.912475572268064639e+01
1.900000000000000000e+01,2.500000000000000000e+01,7.337527074948108075e-01,8.188148805168402760e+02
1.400000000000000000e+01,1.000000000000000000e+01,3.282526688475451149e-01,1.271503381920368803e+01
1.600000000000000000e+01,2.500000000000000000e+01,3.175720377042190457e-02,-2.508846818868197825e-01
7.000000000000000000e+00,2.400000000000000000e+01,1.799778763829636974e-01,3.451550482793669516e+01
1.800000000000000000e+01,1.000000000000000000e+00,7.501757281778022035e-01,-3.178487308115281706e+01
8.000000000000000000e+00,9.000000000000000000e+00,9.164657636507503868e-01,1.694920374423434168e+02
6.000000000000000000e+00,6.000000000000000000e+00,7.926863369552987759e-01,4.890405024228444830e+01
7.000000000000000000e+00,1.600000000000000000e+01,6.041925995467523069e-02,6.249475601668417202e-01
1.900000000000000000e+01,2.700000000000000000e+01,1.304754680080233431e-02,-4.943629946429459743e-01
1.800000000000000000e+01,1.000000000000000000e+01,2.905752841547070142e-01,5.611931623896941446e+00
1.600000000000000000e+01,1.000000000000000000e+01,3.120324985963875974e-01,9.356227242426191637e+00
3.000000000000000000e+00,1.900000000000000000e+01,3.840869870341071524e-01,1.062843993432240808e+02
0.000000000000000000e+00,8.000000000000000000e+00,3.294896937824837169e-01,1.389612266353598535e+01
7.000000000000000000e+00,9.000000000000000000e+00,2.522768601483834638e-01,6.023967534302624216e+00
6.000000000000000000e+00,2.700000000000000000e+01,6.832048496209919275e-02,5.627382942948401912e+00
2.000000000000000000e+00,1.800000000000000000e+01,9.856589984647489144e-01,6.581066559038782771e+02
6.000000000000000000e+00,2.500000000000000000e+01,7.265302770197773485e-01,7.042547009157553930e+02
7.000000000000000000e+00,1.100000000000000000e+01,7.765295545895680718e-01,1.656733645299322006e+02
1.800000000000000000e+01,3.000000000000000000e+00,7.151021913968104160e-01,-9.663975948131454885e+00
7.000000000000000000e+00,2.300000000000000000e+01,5.999546962859406696e-01,4.029915591390703753e+02
1.000000000000000000e+01,9.000000000000000000e+00,6.830940380042830329e-01,8.378613288888104194e+01
5.000000000000000000e+00,2.800000000000000000e+01,4.796675911769751055e-01,3.690227267701529286e+02
1.600000000000000000e+01,1.200000000000000000e+01,5.511538571131120445e-01,9.317601037274565101e+01
1.000000000000000000e+00,6.000000000000000000e+00,5.959429625143696230e-01,2.505271592113102841e+01
5.000000000000000000e+00,3.000000000000000000e+00,8.415904775503012525e-01,9.066240934124449424e+00
1.200000000000000000e+01,1.100000000000000000e+01,1.103798707676506563e-01,-8.476976251376702187e-01
1.800000000000000000e+01,9.000000000000000000e+00,2.815520378656359846e-01,1.253869825171644692e+00
6.000000000000000000e+00,1.700000000000000000e+01,5.903092368013285185e-01,2.117688156169239448e+02
0.000000000000000000e+00,2.500000000000000000e+01,7.225042583630797433e-01,6.525155041909798683e+02
8.000000000000000000e+00,1.500000000000000000e+01,8.284339289335911349e-01,3.571806147601677139e+02
0.000000000000000000e+00,6.000000000000000000e+00,4.715378209258573872e-01,1.600904999257242878e+01
1.400000000000000000e+01,8.000000000000000000e+00,8.978372343338340000e-01,1.465339287315601382e+02
5.000000000000000000e+00,4.000000000000000000e+00,7.602298430322864675e-01,1.587842145941467109e+01
0.000000000000000000e+00,1.500000000000000000e+01,9.098988056173277217e-01,3.725621264087278064e+02
3.000000000000000000e+00,1.000000000000000000e+00,5.874015205758770231e-01,-3.988500567630429039e+00
1.500000000000000000e+01,0.000000000000000000e+00,5.231165637452989126e-01,-2.354024536853845007e+01
1.200000000000000000e+01,3.000000000000000000e+00,9.903522215566127329e-01,1.696973563293571985e+01
1.300000000000000000e+01,1.100000000000000000e+01,7.297130556527137157e-01,1.559654848367422346e+02
1.400000000000000000e+01,1.200000000000000000e+01,2.792088333546720591e-01,1.438177232236318659e+01
0.000000000000000000e+00,2.100000000000000000e+01,9.492991590548929270e-01,7.948309639632122980e+02
1.900000000000000000e+01,2.000000000000000000e+01,2.624431652420301520e-01,4.701080642322607162e+01
6.000000000000000000e+00,1.500000000000000000e+01,9.998006722378988131e-01,5.217704030240674911e+02
6.000000000000000000e+00,2.400000000000000000e+01,8.805180805479295714e-01,9.756155915668333591e+02
1.600000000000000000e+01,1.700000000000000000e+01,3.410387842907320888e-01,6.164482162523484732e+01
4.000000000000000000e+00,7.000000000000000000e+00,3.301651193710815058e-01,7.728648362234741498e+00
7.000000000000000000e+00,2.000000000000000000e+00,8.895634401664253010e-01,-2.495197767821105472e+00
1.100000000000000000e+01,5.000000000000000000e+00,9.861342480485481010e-01,6.882433462893959586e+01
8.000000000000000000e+00,2.000000000000000000e+01,7.999499929736724191e-01,5.746418319772567429e+02
1.900000000000000000e+01,2.500000000000000000e+01,4.799578395738054448e-01,3.131091719593837865e+02
6.000000000000000000e+00,1.100000000000000000e+01,3.304138031542354081e-01,2.285326132083277173e+01
4.000000000000000000e+00,2.200000000000000000e+01,1.019349978574332072e-01,8.928227891912714043e+00
4.000000000000000000e+00,1.800000000000000000e+01,1.160036386294367450e-01,7.440386450014676356e+00
1.200000000000000000e+01,4.000000000000000000e+00,7.581830611896356320e-01,1.202042574128829955e+01
3.000000000000000000e+00,2.400000000000000000e+01,2.562914866514053314e-01,7.457496279360557878e+01
1.500000000000000000e+01,1.000000000000000000e+01,9.459058431298361658e-02,-2.340149899896334151e+00
1.600000000000000000e+01,0.000000000000000000e+00,1.400160143746790320e-01,-6.720768689984593536e+00
1.900000000000000000e+01,1.500000000000000000e+01,9.518573458122333575e-01,5.992465908895113671e+02
8.000000000000000000e+00,1.800000000000000000e+01,8.788582171051634306e-01,5.771677574356378955e+02
7.000000000000000000e+00,1.800000000000000000e+01,7.805362317023301078e-01,4.383111481583187015e+02
4.000000000000000000e+00,2.700000000000000000e+01,7.804653814700002190e-01,9.300838395266965790e+02
3.000000000000000000e+00,1.000000000000000000e+01,6.009225278809582349e-01,7.332321003605167675e+01
1.100000000000000000e+01,0.000000000000000000e+00,1.264316356496247851e-01,-4.172243976437617796e+00
1.000000000000000000e+01,2.900000000000000000e+01,7.951000283526222789e-01,1.185248952240381868e+03
8.000000000000000000e+00,1.900000000000000000e+01,9.307936973325916519e-01,7.257606391245187751e+02
1.000000000000000000e+01,1.700000000000000000e+01,5.997215875932526696e-01,2.265641975272408786e+02
5.000000000000000000e+00,1.200000000000000000e+01,7.628880136976154969e-01,1.828121022208879936e+02
1.400000000000000000e+01,2.800000000000000000e+01,6.886917880248428769e-01,8.428161233304575717e+02
6.000000000000000000e+00,2.800000000000000000e+01,9.223765308238337512e-01,1.449253853860943764e+03
6.000000000000000000e+00,2.100000000000000000e+01,4.484036008208529545e-01,1.806287478957163728e+02
6.000000000000000000e+00,3.000000000000000000e+00,2.591205716143030191e-02,-4.540180356108412529e-01
1.800000000000000000e+01,1.800000000000000000e+01,2.305079653421189256e-01,2.595163607907547032e+01
1.900000000000000000e+01,2.500000000000000000e+01,2.926992055184599595e-01,1.023184511227256053e+02
7.000000000000000000e+00,2.400000000000000000e+01,9.025738166587370381e-01,1.043036390199830748e+03
1.100000000000000000e+01,6.000000000000000000e+00,5.106951848866069232e-01,1.071616477973665837e+01
1.300000000000000000e+01,7.000000000000000000e+00,9.582622486967948827e-01,1.326924472332331391e+02
7.000000000000000000e+00,1.800000000000000000e+01,6.068600855889221268e-01,2.540610706468239357e+02
0.000000000000000000e+00,5.000000000000000000e+00,9.699732871820165858e-02,4.704240889233433642e-01
4.000000000000000000e+00,2.700000000000000000e+01,1.364156447750589640e-01,2.576943459432069616e+01
8.000000000000000000e+00,1.500000000000000000e+01,7.704886980544234376e-02,8.771532127866283890e-01
1.900000000000000000e+01,1.100000000000000000e+01,6.000935788428917173e-01,9.810696933209700887e+01
1.600000000000000000e+01,9.000000000000000000e+00,7.632287936547254015e-01,1.217545954652774611e+02
3.000000000000000000e+00,2.400000000000000000e+01,1.558040271792622278e-01,2.683475576276342878e+01
0.000000000000000000e+00,8.000000000000000000e+00,2.227352674596652093e-01,6.350207919402060419e+00
1.100000000000000000e+01,1.700000000000000000e+01,3.384946960911514591e-01,6.230879829444596396e+01
1.300000000000000000e+01,1.300000000000000000e+01,5.895661472185859120e-01,1.291242840815132240e+02
0.000000000000000000e+00,7.000000000000000000e+00,7.226419134427337632e-01,5.117671083628920314e+01
6.000000000000000000e+00,1.900000000000000000e+01,4.858494058384805747e-01,1.747565965982838634e+02
5.000000000000000000e+00,1.700000000000000000e+01,9.563002812841782108e-01,5.885788505575803811e+02
1.300000000000000000e+01,1.500000000000000000e+01,2.998842957305658530e-02,-7.596021841136136876e-01
1.200000000000000000e+01,2.500000000000000000e+01,2.302332044862814842e-01,6.163197932547472391e+01
5.000000000000000000e+00,2.700000000000000000e+01,8.164243836188253001e-01,1.033046947715456554e+03
1.000000000000000000e+00,6.000000000000000000e+00,4.783291167661747334e-01,1.569516882049000017e+01
1.000000000000000000e+00,2.500000000000000000e+01,4.631160995785772450e-01,2.691894920667509155e+02
1.900000000000000000e+01,2.000000000000000000e+00,8.969683812216243668e-01,-1.726777728402702650e+01
1.100000000000000000e+01,1.800000000000000000e+01,1.324834855130786471e-01,7.462075307434540505e+00
1.700000000000000000e+01,2.600000000000000000e+01,5.645375164296273507e-01,4.816189656372953323e+02
5.000000000000000000e+00,3.000000000000000000e+00,6.006301599745088593e-01,7.343855207440714850e-01
5.000000000000000000e+00,4.000000000000000000e+00,4.265849630901263900e-03,-6.340387277149235612e-02
1.500000000000000000e+01,1.800000000000000000e+01,8.409963372750710597e-01,5.810694590083377307e+02
5.000000000000000000e+00,8.000000000000000000e+00,3.973296799436816240e-01,1.675659810757586854e+01
0.000000000000000000e+00,1.800000000000000000e+01,4.702681603629818019e-01,1.433065884379666954e+02
1.600000000000000000e+01,1.900000000000000000e+01,3.484739349018575183e-01,8.381290957524552709e+01
1.900000000000000000e+01,2.300000000000000000e+01,5.012294802380378167e-01,2.922612628421682643e+02
1.000000000000000000e+01,2.200000000000000000e+01,2.477288730807304384e-01,5.531856584984775793e+01
1.000000000000000000e+01,2.700000000000000000e+01,4.782508897119708280e-01,3.486665412930153707e+02
1.000000000000000000e+01,1.500000000000000000e+01,8.008515123463368912e-01,3.416333664766822835e+02
4.000000000000000000e+00,1.200000000000000000e+01,2.125077324697790537e-01,1.091649771409780989e+01
1.500000000000000000e+01,3.000000000000000000e+00,9.165795254411298609e-01,8.527620021629997993e+00
9.000000000000000000e+00,1.400000000000000000e+01,3.156233453682160128e-01,3.449012975468091469e+01
1.700000000000000000e+01,4.000000000000000000e+00,2.505101542763386036e-01,-9.698829322257068952e+00
1.200000000000000000e+01,1.000000000000000000e+00,5.817029711644118306e-01,-1.790252199302743463e+01
1.700000000000000000e+01,1.800000000000000000e+01,3.223455032545011756e-01,6.114098418856146111e+01
2.000000000000000000e+00,5.000000000000000000e+00,8.943112349827337937e-01,4.177639678528070277e+01
1.700000000000000000e+01,2.600000000000000000e+01,5.116758297370991304e-01,3.870861904556248874e+02
3.000000000000000000e+00,2.800000000000000000e+01,3.914666059000112552e-01,2.418059123791122147e+02
5.000000000000000000e+00,2.400000000000000000e+01,4.677379454060984765e-01,2.572968285581470695e+02
1.100000000000000000e+01,2.400000000000000000e+01,8.206138858803457836e-02,5.195512857218908209e+00
